State,District,Latitude,Longitude,District code,State name,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Main_Workers,Marginal_Workers,Non_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households,Graduate_Education,Households_with_Car_Jeep_Van,Households_with_Television,Households_with_Telephone_Mobile_Phone,Having_latrine_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_Tapwater_Households,sex_ratio,Literacy Rate,Female_Literacy_Gap
Andhra Pradesh,Adilabad,19.284513950073435,78.81321233480176,532,ANDHRA PRADESH,2741239,1369597,1371642,1483347,856350,626997,1323667,748939,574728,1066460,257207,1417572,2399901,275970,15422,1377,25510,617,194954,566108,5512,817714,100226,8338,306433,403530,191052,270862,1001.0,54.112282803506005,16.814274453437626
Andhra Pradesh,Anantapur,14.312065561843148,77.4601584478577,553,ANDHRA PRADESH,4081148,2064495,2016653,2310960,1338474,972486,2036166,1208544,827622,1679655,356511,2044982,3599372,443456,20463,932,341,1417,223016,897970,8606,1244428,144915,9915,559461,581087,353948,819675,977.0,56.62524368143473,16.610224820263085
Andhra Pradesh,Chittoor,13.33109263067696,78.92763898886037,554,ANDHRA PRADESH,4174064,2090204,2083860,2667878,1484794,1183084,1933357,1202223,731134,1669852,263505,2240707,3737588,397870,24129,867,253,1322,324406,944555,13763,1303870,246409,16296,611465,632803,382377,835606,997.0,63.915598802509976,14.262161863880307
Andhra Pradesh,East Godavari,16.782718320784902,82.2432074720511,545,ANDHRA PRADESH,5154296,2569688,2584608,3288577,1716933,1571644,2093681,1545831,547850,1748117,345564,3060615,4983330,77777,77825,738,413,4149,479914,1297273,22411,1605841,263023,25381,821421,732492,800168,908806,1006.0,63.80264152466215,6.007014392875121
Andhra Pradesh,Guntur,15.884925767634847,80.58657614107885,548,ANDHRA PRADESH,4887813,2440521,2447292,2960441,1634726,1325715,2381624,1442370,939254,2106326,275298,2506189,4217597,559770,89763,764,323,3282,648568,1186028,19383,1582990,221924,17424,816849,733133,762845,739450,1003.0,60.56780404651324,12.811973243543406
Andhra Pradesh,Hyderabad,17.38971555555556,78.46668888888888,536,ANDHRA PRADESH,3943323,2018575,1924748,2892155,1542688,1349467,1413297,1045585,367712,1096081,317216,2530026,2046051,1713405,87522,11446,1268,19560,581509,869721,149034,1066289,558090,124106,746818,799174,868186,862054,954.0,73.34309160066269,6.31324643484763
Andhra Pradesh,Karimnagar,18.515483193277312,79.43765428571413,534,ANDHRA PRADESH,3776269,1880800,1895469,2206829,1257238,949591,1876768,1049463,827305,1590304,286464,1899501,3491139,244723,24979,2086,332,312,344667,926768,8831,1165280,256633,14175,589283,691495,452865,681510,1008.0,58.43940143035361,16.747972534007882
Andhra Pradesh,Khammam,17.683921325051784,80.67008643892335,541,ANDHRA PRADESH,2797370,1390988,1406382,1630234,901640,728594,1410062,802906,607156,1215871,194191,1387308,2595321,158887,33463,655,217,459,219710,668519,8628,870625,160804,11887,416734,427722,360531,468045,1011.0,58.27738196949277,13.013847465914663
Andhra Pradesh,Krishna,16.143872753151673,81.14805061000413,547,ANDHRA PRADESH,4517398,2267375,2250023,3009718,1598959,1410759,2048880,1327299,721581,1744978,303902,2468518,4023678,307043,145598,1393,863,6320,632890,1163932,30438,1476334,328454,27969,794346,743696,863417,903992,992.0,66.62503503122815,7.820512169637784
Andhra Pradesh,Kurnool,15.43759715142429,77.90086836581717,552,ANDHRA PRADESH,4053463,2039227,2014236,2127161,1246369,880792,2029425,1164122,865303,1757520,271905,2024038,3328380,670737,33165,737,255,2235,195001,816721,10081,1090835,115504,10622,543044,572406,353289,696977,988.0,52.47762222080231,17.391337508513804
Andhra Pradesh,Mahbubnagar,16.639546224256293,77.98933089244859,538,ANDHRA PRADESH,4053028,2050386,2002642,1940646,1158386,782260,2082501,1140067,942434,1815643,266858,1970527,3673456,334172,21345,658,290,388,136843,757821,6153,1010015,98227,12615,362791,570261,231015,681260,977.0,47.881386459703705,17.43459647286721
Andhra Pradesh,Medak,17.889304978038055,78.13778901903379,535,ANDHRA PRADESH,3033288,1523030,1510258,1637137,953406,683731,1442203,837874,604329,1195494,246709,1591085,2637313,342449,34301,1309,554,457,163074,604719,8635,789132,127493,14362,349304,482440,293838,494042,992.0,53.972356070376435,17.326828819987238
Andhra Pradesh,Nalgonda,17.113250515463907,79.16984453608244,539,ANDHRA PRADESH,3488809,1759772,1729037,2001019,1160757,840262,1741693,976428,765265,1493419,248274,1747116,3249231,188646,35025,937,241,250,228818,789225,7715,1030937,196134,18927,464172,588791,355700,598439,983.0,57.35536109887357,17.363537916819666
Andhra Pradesh,Nizamabad,18.429485849056604,78.07523490566035,533,ANDHRA PRADESH,2551335,1250641,1300694,1389810,790214,599596,1261076,684320,576756,1055965,205111,1290259,2123426,391596,19653,2357,1847,542,186740,545913,5261,720298,141850,10088,308270,428744,245523,450359,1040.0,54.47383428675576,17.08655897075596
Andhra Pradesh,Prakasam,15.489039001601704,80.11665790176184,549,ANDHRA PRADESH,3397448,1714764,1682684,1904435,1107686,796749,1700567,991842,708725,1463508,237059,1696881,3150195,220654,18775,266,97,204,290947,763746,6151,1087575,133627,9071,468022,494689,321332,481021,981.0,56.054868242280676,17.247105475003995
Andhra Pradesh,Srikakulam,18.570900998697432,84.25874814010675,542,ANDHRA PRADESH,2703114,1341738,1361376,1495381,857824,637557,1290288,766483,523805,936244,354044,1412826,2666950,9025,18879,193,77,160,149554,615432,3988,902436,121213,5264,297418,332230,146386,179917,1015.0,55.32067829917643,17.101984928107743
Andhra Pradesh,Vizianagaram,18.28329696032972,83.45982854198873,543,ANDHRA PRADESH,2344474,1161477,1182997,1238388,707503,530885,1157962,679289,478673,953215,204747,1186512,2299129,16423,17853,380,114,815,140361,527736,4453,749514,103591,5002,278230,265587,131289,259205,1019.0,52.82157106455435,16.03780140434808
Andhra Pradesh,Warangal,18.01752608695651,79.87422028985509,540,ANDHRA PRADESH,3512576,1759281,1753295,2065023,1179790,885233,1705655,960926,744729,1442197,263458,1806921,3273755,197333,31377,1453,253,569,237349,828077,12952,1046987,248942,15727,462819,568508,388583,597926,997.0,58.78941836418628,16.57124063037938
Andhra Pradesh,West Godavari,16.63297943925236,81.45912990654196,546,ANDHRA PRADESH,3936966,1964918,1972048,2652389,1379223,1273166,1773112,1199338,573774,1534166,238946,2163854,3733191,86142,109120,288,209,1578,435334,1017568,12050,1255628,207586,14687,648607,578252,694857,900503,1004.0,67.37139716218022,5.6317958664817365
Arunachal Pradesh,Changlang,27.36048479338845,96.37552644628106,253,ARUNACHAL PRADESH,148226,76948,71278,73174,44027,29147,62966,39329,23637,50765,12201,85260,47683,2134,35969,94,50381,95,4762,14593,170,39920,3633,1102,9314,10621,19606,12297,926.0,49.3665079000985,16.324561497256013
Arunachal Pradesh,East Kameng,27.371194055944056,93.04741486013997,247,ARUNACHAL PRADESH,78690,38775,39915,38449,21599,16850,31710,16424,15286,27123,4587,46980,12333,652,37136,36,452,23,3583,5318,57,19718,2330,577,3169,4178,4703,11181,1029.0,48.861354682933026,13.488710899442752
Arunachal Pradesh,East Siang,28.15382352941176,95.06499226006191,251,ARUNACHAL PRADESH,99214,50116,49098,62576,34210,28366,40222,23591,16631,33578,6644,58992,27854,2289,18254,69,776,30,4866,14231,450,29021,6540,2072,9363,12744,11735,12954,980.0,63.07174390710988,10.487385587893217
Arunachal Pradesh,Kurung Kumey,28.04853351800553,93.24531994459834,256,ARUNACHAL PRADESH,92076,45318,46758,36606,20258,16348,38044,18429,19615,24372,13672,54032,4859,471,51189,43,121,81,586,3911,95,19695,2031,605,1320,3318,4066,6770,1032.0,39.756288283591815,9.738883477131733
Arunachal Pradesh,Lohit,27.946785273972623,96.59670770547945,259,ARUNACHAL PRADESH,145726,76221,69505,83062,48380,34682,60945,38910,22035,50754,10191,84781,99020,3846,10684,210,24452,104,6549,17157,312,44971,5180,1203,12215,13372,17327,8500,912.0,56.998751080795465,13.574752552460994
Arunachal Pradesh,Lower Dibang Valley,28.32651730103806,95.76567335640142,258,ARUNACHAL PRADESH,54080,28053,26027,31849,18087,13762,22326,14102,8224,19829,2497,31754,28915,2247,9213,33,2932,19,3068,5932,207,15950,2795,703,4345,6616,6143,7059,928.0,58.89238165680474,11.598528081840199
Arunachal Pradesh,Lower Subansiri,27.70849297297297,93.96226108108112,255,ARUNACHAL PRADESH,83030,41843,41187,54057,29470,24587,30202,17339,12863,22669,7533,52828,9551,1482,34402,27,193,13,4211,12493,381,23477,5230,2002,7285,9532,11232,12831,984.0,65.1053835962905,10.733919902817735
Arunachal Pradesh,Papum Pare,27.273529716981127,93.54468183962264,248,ARUNACHAL PRADESH,176573,89182,87391,121048,65794,55254,65772,41263,24509,51157,14615,110801,57027,6148,84397,310,4768,139,22966,30539,2477,50488,13840,6454,23203,27411,25706,25063,980.0,68.55408244748631,10.54878667333229
Arunachal Pradesh,Tawang,27.680683962264148,91.82504245283016,245,ARUNACHAL PRADESH,49977,29151,20826,26073,17720,8353,28561,19554,9007,24430,4131,21416,11842,787,776,1164,34920,72,3794,8635,96,13182,1379,895,4824,4036,7026,7643,714.0,52.169998199171616,20.67841878488804
Arunachal Pradesh,Tirap,26.94406229508198,95.41470327868862,254,ARUNACHAL PRADESH,111975,57604,54371,47974,29313,18661,50169,27545,22624,44262,5907,61806,20682,1103,83361,61,778,43,3104,16026,98,24920,2134,679,6118,7182,16937,11931,944.0,42.843491850859564,16.565485906710077
Arunachal Pradesh,Upper Siang,28.8309244897959,95.00155765306124,252,ARUNACHAL PRADESH,35320,18699,16621,18195,10723,7472,17644,9968,7676,14524,3120,17676,5261,411,5643,27,2577,7,1504,6198,97,10751,1349,430,2823,3491,4413,6796,889.0,51.514722536806346,12.390135398072378
Arunachal Pradesh,Upper Subansiri,28.277196566523585,93.8991435622318,249,ARUNACHAL PRADESH,83448,41758,41690,45278,24807,20471,33370,17898,15472,25717,7653,50078,13474,521,8779,28,297,11,3123,5373,139,19214,4276,569,3580,3653,6658,11712,998.0,54.25893969897421,10.30367840027115
Arunachal Pradesh,West Kameng,27.46486582278483,92.65015750452083,246,ARUNACHAL PRADESH,83947,46155,37792,48492,29566,18926,42493,28313,14180,34752,7741,41454,31265,1970,8466,328,36087,71,7133,14188,202,24195,2693,1299,8634,7942,8253,14074,819.0,57.76501840446948,13.978683335273379
Arunachal Pradesh,West Siang,28.106296920289843,94.53510344202908,250,ARUNACHAL PRADESH,112274,58168,54106,64746,36777,27969,49177,29156,20021,43000,6177,63097,15881,2218,29969,577,3311,49,6115,14204,303,30775,6030,1964,9593,10217,15800,17389,930.0,57.66784829969539,11.532511749744467
Assam,Barpeta,26.427872264631056,90.97912010178116,303,ASSAM,1693622,867004,826618,897058,499038,398020,561824,445297,116527,439453,122371,1131798,492966,1198036,1020,112,49,399,50806,84804,2078,499381,46947,5560,55319,151699,243504,5966,953.0,52.9668367557814,9.408488689121741
Assam,Bongaigaon,26.45012521994133,90.6734296187684,319,ASSAM,738804,375818,362986,434078,237114,196964,255806,197542,58264,191671,64135,482998,359145,371033,5924,384,236,871,29937,49866,2523,220393,20221,5837,36350,78595,84687,8885,966.0,58.75414859692151,8.830625778356605
Assam,Cachar,24.815570668693017,92.86849650455927,316,ASSAM,1736617,886284,850333,1174128,639946,534182,608062,469752,138310,471259,136803,1128555,1038985,654816,37635,280,341,1673,62135,140205,5316,435160,45341,8700,99887,168487,298041,134160,959.0,67.61007176596797,9.385192897776973
Assam,Darrang,26.58463215962442,92.04141338028155,325,ASSAM,928500,475273,453227,487039,268666,218373,324843,246864,77979,241456,83387,603657,327322,597392,1688,431,57,724,17676,45444,1166,288706,22267,3533,30616,72141,95080,4865,954.0,52.4543887991384,8.346957812844197
Assam,Dhemaji,27.586533438485816,94.71336908517353,308,ASSAM,686133,351249,334884,423028,237761,185267,316800,186577,130223,201364,115436,369333,655052,13475,8711,297,911,167,16547,28195,1192,228262,28006,3504,25776,57166,57995,2965,953.0,61.65393589872517,12.367418505062455
Assam,Dibrugarh,27.30612284482757,95.0998282327587,310,ASSAM,1326335,676434,649901,884531,491361,393170,560557,368013,192544,391597,168960,765778,1198401,64526,52968,2261,4673,1055,76292,136685,8817,377015,59380,21112,121737,139869,214721,29708,961.0,66.68986342062902,12.142996332401367
Assam,Goalpara,26.017277777777807,90.59869891598912,302,ASSAM,1008183,513292,494891,563577,304302,259275,362573,267118,95455,266376,96197,645610,347878,579929,77862,771,194,477,21455,78641,1364,268114,18294,4112,42628,93630,129311,4201,964.0,55.90026810608788,6.894059603362668
Assam,Golaghat,26.377219709794485,93.82583397823468,313,ASSAM,1066888,543161,523727,721764,396475,325289,479928,309104,170824,331210,148718,586960,917426,90312,50582,1131,3863,530,40889,82345,3073,327083,36887,9295,70930,103909,153723,31806,964.0,67.6513373475004,10.883598497957559
Assam,Hailakandi,24.457496089385486,92.59154664804475,318,ASSAM,659296,337890,321406,407366,226836,180530,214240,170792,43448,165193,49047,445056,251194,397653,8480,84,490,247,11035,44143,1211,175417,11608,2583,19998,55345,119292,24859,951.0,61.78802844245984,10.964257461628456
Assam,Jorhat,26.76244824016563,94.30197722567289,312,ASSAM,1092256,556805,535451,794929,432335,362594,498618,320746,177872,338635,159983,593638,1008219,54684,21051,1540,2378,719,71639,122063,5651,367154,62608,16081,92598,128081,155435,65585,962.0,72.7786343128351,9.92818065270631
Assam,Kamrup,26.170939452054807,91.58863273972592,321,ASSAM,1517542,778461,739081,995319,550219,445100,628954,428492,200462,421244,207710,888588,877495,601784,33297,319,185,1330,70272,122191,3109,434445,55011,10052,90941,164899,180800,11130,949.0,65.58757517090137,10.45691556363254
Assam,Karbi Anglong,26.08966454598031,93.11536570271832,314,ASSAM,956313,490167,466146,557214,314253,242961,383441,246193,137248,260482,122959,572872,766000,20290,157789,370,6260,397,18763,53918,1923,252876,18225,3934,56689,78269,96932,12163,951.0,58.26690633715113,11.9901912665639
Assam,Karimganj,24.69660712250711,92.3679498575498,317,ASSAM,1228686,625864,602822,795297,435942,359355,399171,319798,79373,293392,105779,829515,521962,692489,11990,114,446,524,28261,70951,1933,294640,21408,3757,38570,105749,210254,31884,963.0,64.72744053403392,10.042305407691865
Assam,Kokrajhar,26.497246635730868,90.13997470997688,300,ASSAM,887142,452905,434237,489305,275220,214085,341131,236322,104809,253110,88021,546011,529068,252271,101091,93,1718,396,15089,41373,1218,222011,17287,2996,32320,75903,52532,5098,959.0,55.15520626912039,11.466292317912819
Assam,Lakhimpur,27.14128805970149,94.0775949253732,307,ASSAM,1042137,529674,512463,683486,375552,307934,429995,282250,147745,283533,146462,612142,797130,193476,46217,412,1074,250,32104,60296,1948,327933,44212,6904,45689,92394,117971,10937,968.0,65.58504304136596,10.813458577386402
Assam,Nagaon,26.26462170626351,92.9306191144708,305,ASSAM,2823768,1439112,1384656,1710716,921850,788866,979998,766728,213270,734993,245005,1843770,1225246,1563203,26844,3036,1073,1162,89206,195631,5121,799185,66994,13979,127523,271238,422431,33210,962.0,60.582739091880065,7.084878465850597
Assam,Nalbari,26.46323767605632,91.40598521126763,323,ASSAM,771639,396006,375633,531771,293184,238587,267623,210202,57421,196773,70850,504016,491582,277488,429,62,27,1004,37849,68313,1631,238944,39368,4785,45938,86710,103600,4373,949.0,68.91447943921963,10.519256872983584
Assam,Sonitpur,26.73514926829268,92.85197804878044,306,ASSAM,1924110,983904,940206,1108572,620525,488047,770606,537195,233411,558325,212281,1153504,1422824,350536,138166,1363,5088,1003,70047,133368,4358,547853,49901,11760,106909,163277,228882,33448,956.0,57.614793333021495,11.159118759460485
Assam,Tinsukia,27.53549291139241,95.69055949367085,309,ASSAM,1327929,680231,647698,798322,453449,344873,557196,366623,190573,410188,147008,770733,1181347,48373,76877,1999,16228,837,70471,161718,5135,381614,38152,13323,111738,124737,217556,25386,952.0,60.11782256430879,13.415074105319514
Bihar,Araria,26.211528119180603,87.30766554934816,209,BIHAR,2811569,1463333,1348236,1195768,727643,468125,1069893,708391,361502,696410,373483,1741676,1593525,1207442,4116,371,187,1910,17004,43290,2561,703274,39627,5041,40387,240730,52549,8056,921.0,42.530274021373835,15.003750410617778
Bihar,Aurangabad,24.774291867469877,84.45986024096379,235,BIHAR,2540073,1318684,1221389,1466002,868733,597269,837770,599157,238613,480286,357484,1702303,2291133,237353,2218,295,334,775,24106,44456,2362,477297,91371,7145,45871,235248,84329,13998,926.0,57.71495543632014,16.977984567314646
Bihar,Aurangabad,24.774291867469877,84.45986024096379,515,MAHARASHTRA,3701282,1924469,1776813,2503837,1430936,1072901,1575079,1015864,559215,1446636,128443,2126203,2545438,786677,15991,5142,309093,30981,246324,589477,23258,979132,253253,33322,403594,526483,360410,459847,923.0,67.64783121091557,13.971397418776476
Bihar,Banka,24.832355642023337,86.8664916342413,225,BIHAR,2034763,1067140,967623,965321,590961,374360,771080,517817,253263,374097,396983,1263683,1772655,250925,6138,139,113,94,15459,62359,1704,444096,35767,3258,32859,181116,46555,15071,907.0,47.44144649770023,16.68939825548547
Bihar,Begusarai,25.54302613168723,86.12560144032932,222,BIHAR,2970541,1567660,1402881,1548673,918507,630166,938182,715345,222837,591811,346371,2032359,2554330,407348,2209,402,229,276,49493,120373,4644,733625,101836,9821,76761,334335,186662,21384,895.0,52.13437552284247,13.67153782806465
Bihar,Bhagalpur,25.277192885375477,87.04213814229242,224,BIHAR,3037766,1615663,1422103,1573066,937669,635397,983528,740056,243472,534129,449399,2054238,2487866,537098,3556,415,180,1050,63241,174534,6764,653161,118843,8644,117040,308044,189954,45919,880.0,51.78364627163514,13.356077611792216
Bihar,Bhojpur,25.50666439393939,84.49407803030304,231,BIHAR,2728407,1430380,1298027,1599151,973486,625665,822493,640283,182210,512009,310484,1905914,2518216,197819,2165,544,647,1472,45763,62153,3661,511927,131137,7391,87879,268330,112983,15589,907.0,58.61116028510409,19.856627189382447
Bihar,Buxar,25.48593018867924,84.08808081760995,232,BIHAR,1706352,887977,818375,989807,593544,396263,538322,402180,136142,328547,209775,1168030,1591454,105423,2125,248,5090,97,27362,46760,1784,334657,64117,5341,48405,174119,64826,10728,922.0,58.00719898356259,18.421560039212697
Bihar,Darbhanga,26.146187719298258,85.97387352472099,215,BIHAR,3937385,2059949,1877436,1816634,1125566,691068,1223640,947927,275713,731347,492293,2713745,3042729,881476,3534,832,245,236,59510,127442,6280,1002713,129597,10325,80085,440719,202524,19499,911.0,46.138084032930486,17.831341394843104
Bihar,Gaya,24.7266541547278,84.94291217765044,236,BIHAR,4391418,2266566,2124852,2297613,1368803,928810,1664062,1076170,587892,1007057,657005,2727356,3876395,488121,3943,913,870,1723,57738,112617,6856,807571,131163,11827,107970,383973,167232,37002,937.0,52.32052608064184,16.67929944295356
Bihar,Gopalganj,26.44874364161851,84.34636127167629,217,BIHAR,2562012,1267666,1294346,1382998,793905,589093,728201,539586,188615,363111,365090,1833811,2119262,436057,2463,271,167,133,31193,69375,3707,554058,79109,9508,61380,316314,84425,16485,1021.0,53.98093373489273,17.114509093808195
Bihar,Jamui,24.78418380462726,86.26316298200514,238,BIHAR,1760405,916064,844341,858588,534385,324203,727571,452288,275283,445352,282219,1032834,1525746,217621,8443,162,159,87,12984,32633,1839,356760,29633,4842,27056,159792,45733,12828,922.0,48.77218594584769,19.937733819465414
Bihar,Jehanabad,25.155679045643165,84.9208124481328,239,BIHAR,1125313,585582,539731,618881,374412,244469,365378,266423,98955,251690,113688,759935,1045117,75742,691,148,248,60,15507,27641,1106,214792,45519,2522,32086,100130,50439,6054,922.0,54.99634323961422,18.643840272383684
Bihar,Katihar,25.56565356037151,87.70466083591326,212,BIHAR,3071029,1600430,1470599,1280190,762256,517934,1013566,760522,253044,667602,345964,2057463,1684589,1365645,8659,2754,212,507,32570,60900,2941,738070,57114,5118,60110,239686,108018,13810,919.0,41.68602771253544,12.408945726211867
Bihar,Khagaria,25.53558891454964,86.56593256351037,223,BIHAR,1666886,883786,783100,768028,461153,306875,560805,398216,162589,306283,254522,1106081,1486989,175588,1253,143,79,86,15401,40641,1580,394703,38697,3120,31220,159866,78061,9814,886.0,46.07561644887533,12.992055890961257
Bihar,Kishanganj,26.324336758321294,87.95045007235886,210,BIHAR,1690400,866970,823430,745056,439921,305135,529064,421192,107872,384416,144648,1161336,531236,1149095,5783,398,183,1476,11715,58718,1093,445150,15386,2436,28736,130592,34858,4264,950.0,44.07572172266919,13.685775158678004
Bihar,Lakhisarai,25.183449321266963,86.12825701357468,227,BIHAR,1000912,526345,474567,507270,305182,202088,326576,240494,86082,201866,124710,674336,956396,40886,487,140,52,78,12938,44491,1186,207645,27261,2415,31048,95917,52316,9477,902.0,50.68077912943396,15.397701560754268
Bihar,Madhepura,25.77341929460581,86.8978443983403,213,BIHAR,2001762,1047559,954203,834577,517666,316911,777546,496046,281500,443507,334039,1224216,1753829,241760,1342,170,60,133,12302,23236,1397,510278,44955,4560,23209,182773,52388,6388,911.0,41.692119242946966,16.204289944044675
Bihar,Madhubani,26.41380538172716,86.16328360450552,207,BIHAR,4487379,2329313,2158066,2155338,1340085,815253,1636938,1105947,530991,1074091,562847,2850441,3652168,818912,3262,564,328,442,47090,113281,5319,1088786,137780,11636,73851,486531,166993,19775,926.0,48.03111125670464,19.75432191806876
Bihar,Munger,25.198537962962963,86.54173672839504,226,BIHAR,1367765,729041,638724,801817,473741,328076,426658,327453,99205,233402,193256,941107,1252319,110416,1815,338,95,145,49141,90461,2653,308063,64469,3755,69973,149671,102385,20237,876.0,58.62242417374329,13.617110826397127
Bihar,Muzaffarpur,26.18664417177915,85.32745092024543,216,BIHAR,4801062,2527497,2273565,2509232,1487117,1022115,1547586,1195308,352278,910304,637282,3253476,4032773,745546,5149,933,288,382,87796,180651,10290,1119394,138916,23333,172027,547479,256532,44121,900.0,52.264103233826184,13.88104865230973
Bihar,Nalanda,25.229345508982053,85.48053113772461,229,BIHAR,2877653,1497060,1380593,1519933,919558,600375,1045420,703405,342015,740949,304471,1832233,2669775,198033,1978,393,414,561,43761,101378,4156,616663,133032,7955,87070,273472,149675,38617,922.0,52.818494794195125,17.937510126977358
Bihar,Nawada,24.825708836206903,85.61594568965519,237,BIHAR,2219146,1144668,1074478,1091012,659474,431538,817041,539439,277602,508509,308532,1402105,1964620,244394,1299,250,176,279,20522,31162,1841,424874,64585,3991,34020,182748,77297,10224,939.0,49.163597167559054,17.450115731167635
Bihar,Pashchim Champaran,27.16064352201258,84.30265911949685,203,BIHAR,3935042,2061110,1873932,1759481,1091226,668255,1478947,999282,479665,797544,681403,2456095,3047427,865090,8469,926,1337,296,38414,57546,3495,936134,70669,10911,69056,371137,112382,19577,909.0,44.713144103671574,17.283029123426818
Bihar,Patna,25.40297114503818,85.3198433587787,230,BIHAR,5838465,3078512,2759953,3459679,2028047,1431632,1881886,1436411,445475,1371267,510619,3956579,5356075,439952,12551,4803,1062,2151,321307,546859,40692,1210094,452340,49821,453344,662665,507581,231255,897.0,59.25665393215511,14.005900396144321
Bihar,Purba Champaran,26.68129336734693,85.00382155612242,204,BIHAR,5099371,2681209,2418162,2276957,1407603,869354,1737539,1260774,476765,1132789,604750,3361832,4086453,990349,4865,668,878,464,52358,74979,7719,1243825,68781,19282,96546,585210,179522,20310,902.0,44.65172273207813,16.547792805603823
Bihar,Purnia,25.81714801901739,87.40447606973065,211,BIHAR,3264619,1699370,1565249,1332326,805261,527065,1143318,803275,340043,776385,366933,2121301,1989420,1255641,7989,614,353,1450,33688,86058,4170,798596,59996,8390,63200,258284,87774,12331,921.0,40.81107167482637,13.712937541573488
Bihar,Rohtas,24.99170460829495,83.9350762672811,234,BIHAR,2959918,1543546,1416372,1799832,1061783,738049,924879,707939,216940,542439,382440,2035039,2645415,300487,2889,2569,1584,252,41659,114893,4594,608061,161555,10819,106218,312557,128652,25242,918.0,60.806819648382145,16.680140681347023
Bihar,Saharsa,25.821270696721303,86.54670819672135,214,BIHAR,1900661,997174,903487,804996,506374,298622,649898,456724,193174,363326,286572,1250763,1629254,266620,1292,197,60,109,21651,41342,1668,470697,47051,3824,30518,166317,61597,6629,906.0,42.35347597493714,17.728743391575573
Bihar,Samastipur,25.793205563909765,85.94833323308269,221,BIHAR,4261566,2230003,2031563,2142880,1293575,849305,1343400,1037576,305824,907433,435967,2918166,3800598,452370,2126,554,292,231,46123,88021,5379,1056465,129933,10621,84248,441421,159459,20385,911.0,50.28386278659066,16.20227294017431
Bihar,Saran,25.89656077844312,84.82266287425155,219,BIHAR,3951862,2022821,1929041,2157454,1285767,871687,1040231,857660,182571,545520,494711,2911631,3534772,406449,2330,371,229,322,51822,94787,4509,777622,148065,10948,128169,423960,137526,27833,954.0,54.59335371528662,18.37548081651442
Bihar,Sheikhpura,25.12472436548223,85.77839390862943,228,BIHAR,636342,329743,306599,328676,196431,132245,224655,151569,73086,148002,76653,411687,596102,37653,313,75,41,43,6803,20065,631,132638,19676,1728,16279,61568,30019,5094,930.0,51.65084184290837,16.43805164895339
Bihar,Sheohar,26.458380748663107,85.29539411764709,205,BIHAR,656246,346673,309573,283698,171645,112053,216372,166693,49679,137804,78568,439874,552492,99342,522,216,73,52,3983,10004,478,166000,10091,1410,11722,83296,30398,2091,893.0,43.23043492836528,13.316090137626691
Bihar,Sitamarhi,26.56570069686413,85.61172491289203,206,BIHAR,3423574,1803252,1620322,1436794,885188,551606,1114583,865929,248654,753645,360938,2308991,2672311,740101,2897,261,253,188,39465,66263,3460,856964,70549,7292,61089,340890,152392,10992,899.0,41.96766303284229,15.045438173008929
Bihar,Siwan,26.1736372013652,84.33766552901022,218,BIHAR,3330464,1675090,1655374,1930175,1115906,814269,932416,730396,202020,462104,470312,2398048,2712635,608282,2618,369,407,359,42384,52935,3834,674372,119164,10891,74071,401299,124672,19043,988.0,57.95513778260326,17.42824638662291
Bihar,Supaul,26.28157893772896,86.78496465201461,208,BIHAR,2229076,1155283,1073793,1033283,647672,385611,877682,551718,325964,472649,405033,1351394,1809936,409251,3758,271,136,546,12111,51028,1845,600102,45726,4064,26559,207212,47753,5373,929.0,46.35476762568885,20.150650131022662
Bihar,Vaishali,25.8134703180212,85.39247597173153,220,BIHAR,3495021,1844535,1650486,1926740,1152576,774164,1060344,858648,201696,716006,344338,2434677,3152346,333980,2203,707,362,246,47300,70001,4810,750811,124448,11316,101269,390123,171904,18159,895.0,55.12813799974307,15.580777819310043
Chandigarh,Chandigarh,30.7426,76.75872465753424,55,CHANDIGARH,1055450,580663,474787,805438,465346,340092,404136,328159,75977,385929,18207,651314,852574,51447,8720,138329,1160,1960,168344,231204,44283,298367,174528,60494,193932,209783,206017,227354,818.0,76.31228385996495,8.510023744039163
Chhattisgarh,Bastar,19.393866751269048,81.52895126903546,414,CHHATTISGARH,1413199,698487,714712,650863,382335,268528,726531,404364,322167,394824,331707,686668,1277975,12413,27951,2099,985,3466,22075,157646,1782,371319,32895,4227,50155,58619,62326,49120,1023.0,46.05600485140451,17.166099790240374
Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188,30,HIMACHAL PRADESH,381956,192764,189192,287620,155599,132021,205871,111543,94328,103406,102465,176085,371973,6984,236,2387,113,10,17262,79146,1574,164445,25474,6573,61392,66935,56814,67847,981.0,75.3018672307805,10.938455890242427
Chhattisgarh,Bilaspur,22.356942982456143,81.99770350877188,406,CHHATTISGARH,2663629,1351574,1312055,1596560,932474,664086,1203197,715467,487730,826568,376629,1460432,2540763,57973,20745,6373,2979,2357,77727,519704,8566,737806,134637,13137,193337,177334,171271,152156,971.0,59.939278330428145,18.377519734273275
